1,s0,129,m0,1,c0,16,c2,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,32,s1,45,s2,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,131,m0,1,c0,8,c1,62,c2,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,266,c0,15,c1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,110,m0,1,c0,10,c1,126,c2,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,116,m0,1,c0,13,c1,48,c3,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,76,s1,61,s2,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,118,m0,1,c0,1,s0,6,s1,32,s2,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,81,m0,1,c0,20,c1,86,c2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,78,m0,1,c0,1,s0,6,s1,19,s2,21,m2,1,c2,1,s2,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,97,m0,1,c0,21,c1,33,c2,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,104,m0,1,c0,1,s0,37,s1,31,s2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,31,c1,78,c2,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,54,s1,26,m1,1,c1,1,s1,55,s2,17,s3,30,m3,1,c3,1,s3,44,m3,1,c3,1,s3,1,m3,1,c3,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,46,c0,1,s0,85,c0,1,s0,12,s2,73,m2,1,c2,1,s2,19,m2,1,c2,46,c3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,87,m0,1,c0,29,c1,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,95,c0,1,s0,48,c0,1,s0,18,m0,1,c0,1,s0,52,c0,16,c1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,63,m0,1,c0,35,c1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,41,m0,1,c0,1,s0,16,s1,38,s2,123,c2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,91,m0,1,c0,12,c1,23,c2,28,c3,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,144,m0,1,c0,11,c1,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,111,c0,36,c1,27,c2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,53,m0,1,c0,22,c1,53,c2,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,102,m0,1,c0,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,46,m0,1,c0,1,s0,38,s1,42,s2,28,m2,1,c2,1,s2,45,c2,1,s2,17,c2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,95,m0,1,c0,13,c1,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,85,m0,1,c0,13,c1,18,c2,37,c3,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,71,m0,1,c0,61,c1,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,60,m0,1,c0,6,c1,19,c2,168,c3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,113,s1,43,s2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,94,m0,1,c0,18,c1,29,c2,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,125,m0,1,c0,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,72,s1,124,s2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,58,m0,1,c0,1,s0,7,s1,59,s2,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,59,m0,1,c0,1,s0,61,m0,1,c0,1,s0,149,c0,21,c1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,75,m0,1,c0,1,s0,44,s1,19,s2,55,m2,1,c2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,96,s1,78,s2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,64,m0,1,c0,8,c1,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,47,m0,1,c0,19,c1,19,c2,39,c3,62,c4,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,89,m0,1,c0,1,s0,2,s1,63,s2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,43,m0,1,c0,29,c1,35,c2,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,220,m0,1,c0,17,c1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,51,c0,1,s0,20,s1,12,c1,26,c2,16,c3,24,c4,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,86,s1,13,s2,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,87,m0,1,c0,1,s0,47,s1,50,m1,1,c1,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,88,m0,1,c0,6,c1,37,c2,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,119,m0,1,c0,12,c1,13,c2,21,c3,82,c4,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,84,m0,1,c0,8,c1,34,c2,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,68,m0,1,c0,1,s0,4,s1,34,s2,127,s3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,51,m0,1,c0,5,c1,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,99,m0,1,c0,20,c1,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,17,c1,14,c2,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,72,m0,1,c0,12,c1,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,121,m0,1,c0,13,c1,87,c2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,92,m0,1,c0,6,c1,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,82,m0,1,c0,1,s0,32,s1,120,m1,1,c1,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,103,m0,1,c0,39,c1,51,c2,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,43,m0,1,c0,9,c1,23,c3,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,75,m0,1,c0,29,c1,126,c2,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,88,m0,1,c0,23,c1,37,c2,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,25,m0,1,c0,1,s0,13,s1,42,m1,1,c1,1,s1,61,m1,1,c1,1,s1,7,s2,60,m2,1,c2,1,s2,40,m2,1,c2,42,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,83,m0,1,c0,1,s0,6,s1,191,m1,1,c1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,19,m0,1,c0,12,c1,18,c2,84,c3,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,76,c0,1,s0,11,c0,1,s0,51,s1,37,s2,19,s3,82,m3,1,c3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,53,m0,1,c0,5,c1,14,c2,35,c3,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,100,m0,1,c0,1,s0,8,s1,38,s2,123,m2,1,c2,1,s2,6,c2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,35,m0,1,c0,1,s0,17,s1,110,s2,7,m2,1,c2,1,s2,123,c2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,46,m0,1,c0,1,s0,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,127,s1,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,70,m0,1,c1,63,c2,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,99,m0,1,c0,1,s0,22,s1,27,s2,100,c2,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,105,c0,1,s0,5,c0,64,c1,46,c2,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,65,m0,1,c0,7,c1,12,c2,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,51,m0,1,c0,1,s0,13,s1,25,s2,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,127,c0,12,c1,28,c2,16,c3,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,m0,1,c0,15,c1,65,c2,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,70,m0,1,c0,10,c1,14,c2,128,c3,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,190,s1,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,138,m0,1,c0,11,c1,24,c2,19,c3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,105,c0,1,s0,2,c0,1,s0,3,m0,1,c0,1,s0,67,m0,1,c0,1,s0,58,m0,1,c0,1,s0,51,m0,1,c0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,69,m0,1,c0,23,c1,22,c2,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,85,m0,1,c0,1,s0,3,s1,66,s2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,86,m0,1,c0,5,c1,31,c2,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,75,m0,1,c0,1,s0,36,m0,1,c0,1,s0,70,m0,1,c0,1,s0,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,130,m0,1,c0,1,s0,52,s1,19,s2,39,s3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,65,m0,1,c0,15,c1,60,c2,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,38,m0,1,c0,24,c1,35,c2,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,84,m0,1,c0,3,c1,28,c2,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,108,m0,1,c0,22,c1,59,c2,36,c3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,60,m0,1,c0,1,s0,4,s1,16,s2,39,c2,1,c3,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,75,m0,1,c0,8,c1,58,c2,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,36,m0,1,c0,1,s0,8,s1,31,s2,146,c2,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,73,m0,1,c0,17,c1,30,c2,146,c3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,101,m0,1,c0,23,c1,53,c2,36,c3,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,139,m0,1,c0,7,c1,43,c2,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,82,m0,1,c0,1,s0,4,s1,18,s2,157,m2,1,c2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,65,m0,1,c0,1,s0,64,s1,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,140,m0,1,c0,21,c1,18,c2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,76,m0,1,c0,20,c1,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,41,m0,1,c0,1,s0,8,s1,24,c1,28,c2,17,c3,51,c4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,110,m0,1,c0,1,s0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,88,m0,1,c0,5,c1,25,c2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,107,c0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,49,m0,1,c0,1,s0,11,s1,151,m1,1,c1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,42,m0,1,c0,1,s0,48,s2,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,79,m0,1,c0,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,107,m0,1,c0,1,s0,32,s1,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,47,s1,3,m1,1,c1,20,c2,27,c3,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,181,m0,1,c0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,80,m0,1,c0,1,s0,7,s1,58,s2,90,s3,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,88,m0,1,c0,1,s0,10,s1,144,m1,1,c1,1,s1,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,90,m0,1,c0,24,c1,17,c2,25,c3,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,115,m0,1,c0,9,c1,74,c2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,45,c1,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,64,m0,1,c0,1,s0,21,s1,15,s2,11,s3,59,m3,1,c3,1,s3,1,c3,1,s3,28,c3,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,123,m0,1,c0,11,c1,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,s1,18,s2,14,s3,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,81,m0,1,c0,19,c1,26,c2,25,c3,142,c4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,114,m0,1,c0,1,s0,12,s1,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,45,m0,1,c0,9,c1,68,c2,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,32,m0,1,c0,26,c1,127,c2,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,59,s1,36,m1,1,c1,7,c2,78,c3,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,72,m0,1,c0,1,s0,4,s1,92,s2,65,m2,1,c2,1,s2,3,c2,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,74,c0,110,c1,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,90,m0,1,c0,1,s0,5,s1,56,s2,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,57,m0,1,c0,20,c1,24,c2,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,112,m0,1,c0,1,s0,5,s1,28,s2,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,113,m0,1,c0,8,c1,105,c2,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,13,c1,15,c2,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,53,s1,3,c1,1,s1,23,s2,26,s3,21,s4,19,c4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,77,m0,1,c0,12,c1,33,c2,13,c3,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,43,m0,1,c0,11,c1,82,c2,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,65,m0,1,c0,15,c1,12,c2,32,c3,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,63,m0,1,c0,7,c1,32,c2,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,109,m0,1,c0,9,c1,40,c2,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,24,m0,1,c0,1,s0,43,m0,1,c0,1,s0,10,c0,1,s0,5,c0,29,c1,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,19,m0,1,c0,1,s0,4,s1,42,m1,1,c1,1,s1,12,s2,117,m2,1,c2,1,s2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,58,s1,6,m1,1,c1,1,s1,13,s2,20,m2,1,c2,1,s2,4,s3,14,m3,1,c3,1,s3,77,m3,1,c3,89,c4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,m0,1,c1,16,c2,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,110,m0,1,c0,41,c1,31,c2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,83,m0,1,c0,1,s0,13,s1,26,s2,133,c2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,42,s1,2,m1,1,c1,1,s1,47,s2,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,91,m0,1,c0,1,s0,5,s1,17,s2,120,s3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,m0,1,c0,1,s0,3,s1,48,s2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,21,c1,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,85,c0,1,s0,2,c0,37,c1,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,91,m0,1,c0,1,s0,9,s1,15,m1,1,c1,1,s1,105,m1,1,c1,1,s1,22,s2,38,m2,1,c2,1,s2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,78,s1,3,m1,1,c1,45,c2,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,55,c0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,16,m0,1,c0,6,c1,61,c2,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,124,m0,1,c0,5,c1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,95,m0,1,c0,1,s0,5,s1,37,s2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,19,c0,1,s0,4,c0,1,s0,13,s1,32,s2,26,s3,35,c3,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,89,s1,22,s2,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,89,m0,1,c0,36,c1,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,90,m0,1,c0,1,s0,26,s1,1,m1,1,c1,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,130,m0,1,c0,10,c1,71,c2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,30,m0,1,c0,50,c1,14,c2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,70,m0,1,c0,3,c1,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,128,m0,1,c0,11,c1,60,c2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
